33.487,20.487
-37.724,-2.9985
31.121,20.225
-37.653,-3.2515
31.052,20.216
-37.651,-3.2556
31.051,20.217
-37.656,-3.2438
31.063,20.221
-37.656,-3.2438
31.085,20.229
-37.727,-3.0281
31.488,20.319
-37.626,-2.1293
32.272,20.68
-37.67,-2.6261
31.703,20.383
-27.883,-41.229
-39.028,0.0020414
34.011,18.662
-27.791,-41.286
-39.135,-0.051209
34.004,18.678
-27.749,-41.616
-39.59,0.053663
34.039,18.764
-28.35,-42.279
-39.824,-1.291
33.143,19.028
-28.554,-41.001
-38.331,-1.2566
33.021,20.136
-28.351,-41.118
-39.377,-1.0358
33.217,19.283
-28.376,-42.325
-39.927,-1.436
33.037,19.039
-28.395,-42.339
-39.717,-1.5894
32.879,19.208
-29.332,-41.183
-38.016,-2.6306
31.662,20.261
-28.494,-42.2
-39.816,-1.539
32.92,19.081
-29.54,-41.174
-37.768,-2.9266
31.371,20.233
-28.065,-40.374
-38.27,-0.28365
34.655,19.9
-24.686,-40.152
-39.863,3.609
35.738,19.134
-26.283,-44.381
-35.331,4.7315
35.239,13.862
-26.286,-44.388
-35.421,4.7447
35.234,13.948
-26.268,-44.418
-35.395,4.7378
35.205,13.923
-24.08,-40.859
-40.269,4.8291
36.816,17.517
-29.069,-39.929
-37.178,-1.6206
32.969,21.264
-29.122,-40.037
-37.538,-2.0059
32.417,20.85
-29.626,-41.195
-37.738,-3.0518
31.224,20.207
-29.618,-41.195
-37.808,-2.8091
31.432,20.178
-29.019,-40.975
-38.185,-0.89891
32.816,19.954
-28.094,-40.6
-38.736,-0.67968
33.862,19.866
-29.355,-41.137
-37.973,-2.5696
31.673,20.099
-28.182,-40.713
-38.82,-0.70807
33.86,19.816
-28.099,-40.716
-38.952,-0.58345
33.965,19.716
-22.841,-38.777
-47.117,2.0706
40.233,12.475
-22.829,-38.7
-47.128,2.0296
40.221,12.474
-15.898,-45.112
-36.903,15.06
45.548,11.436
-15.874,-45.113
-36.912,15.049
45.502,11.479
-20.307,-46.368
-40.874,14.802
42.459,11.939
-21.151,-45.902
-37.052,7.1529
39.492,12.519
-22.813,-38.756
-47.092,2.0333
40.196,12.519
-18.406,-47.82
-54.567,12.077
43.837,8.9351
-22.677,-47.598
-35.532,10.621
42.707,14.412
-22.749,-47.704
-35.539,10.65
42.741,14.421
-22.731,-47.717
-35.59,10.65
42.759,14.413
-24.299,-40.245
-40.004,3.8681
36.274,18.758
-23.396,-39.378
-40.164,3.7829
36.416,18.768
-15.293,-41.327
-32.938,14.984
48.034,14.176
-22.793,-38.823
-46.834,1.9923
40.065,12.736
-21.225,-42.262
-40.165,8.4082
40.297,16.582
-21.402,-42.663
-34.487,6.5381
36.84,12.772
-25.694,-46.241
-33.763,6.553
36.384,11.928
-25.683,-46.243
-34.037,6.7114
36.653,12.193
-19.56,-39.985
-40.707,10.053
42.463,17.229
-19.575,-39.911
-40.728,10.051
42.448,17.243
-19.607,-39.918
-40.748,10.032
42.426,17.237
-19.656,-40.005
-40.728,10.084
42.409,17.106
-19.625,-39.966
-40.717,9.9906
42.357,17.141
-21.629,-41.502
-39.299,7.9264
40.064,15.676
-23.268,-45.159
-35.696,7.5292
37.964,12.927
-23.207,-45.212
-35.767,7.5658
38.054,12.959
-26.487,-39.338
-37.076,1.8388
37.875,19.75
-16.011,-47.25
-32.482,23.375
47.68,7.4278
-13.914,-48.626
-32.257,23.746
48.051,7.1733
-14.201,-49.332
-32.324,22.314
47.841,8.2833
-13.969,-48.747
-32.224,23.847
48.111,7.0913
-13.813,-48.614
-32.212,23.879
48.131,7.0654
-13.796,-48.624
-32.18,23.936
48.176,7.0258
-13.804,-48.628
-32.176,23.944
48.183,7.0219
-13.8,-48.622
-32.151,23.936
48.195,7.0112
-13.765,-48.908
-31.909,24.105
48.469,6.8576
-16.935,-49.589
-38.314,15.65
44.92,8.966
-18.456,-50.972
-46.288,20.902
42.1,6.5562
-18.476,-51.127
-46.273,20.975
42.122,6.5275
-18.488,-51.101
-46.256,20.906
42.083,6.5721
-21.878,-42.091
-40.046,7.4514
39.24,16.156
-22.05,-42.351
-40.042,7.4511
39.243,16.116
-23.697,-41.149
-40.126,5.3504
37.061,17.047
-16.531,-42.038
-33.474,15.333
47.579,13.565
-15.002,-41.617
-33.137,15.439
48.01,13.648
-17.305,-43.314
-36.105,10.048
43.09,13.243
-22.398,-44.208
-37.302,7.0772
38.124,14.505
-23.623,-45.332
-35.243,7.2187
37.671,12.965
-22.624,-47.669
-35.832,11.003
43.131,14.36
-15.928,-44.966
-36.922,14.625
45.372,11.392
-18.186,-46.065
-38.721,13.401
43.147,10.246
-24.324,-46.076
-34.782,4.7478
35.499,13.334
-24.311,-40.133
-39.758,4.2435
36.604,18.325
-24.311,-40.147
-39.782,4.2495
36.593,18.311
-24.317,-40.122
-39.749,4.2541
36.601,18.315
-20.773,-46.107
-41.263,14.556
42.024,11.892
-18.572,-50.939
-46.231,20.821
42.101,6.7178
-20.832,-45.934
-40.762,14.408
42.304,12.105
-20.493,-46.182
-41.109,14.741
42.292,11.935
-20.376,-46.241
-41.02,14.777
42.387,11.949
-14.621,-45.183
-36.936,23.274
47.419,10.967
-18.741,-44.873
-37.425,13.425
43.348,11.705
-16.076,-43.753
-35.756,15.54
45.105,13.072
-16.066,-43.753
-35.754,15.545
45.104,13.078
-16.084,-43.773
-35.777,15.519
45.082,13.075
-16.077,-43.759
-35.785,15.498
45.063,13.052
-20.262,-46.437
-41.288,14.944
42.172,11.715
-22.444,-46.89
-35.837,10.205
42.543,13.828
-22.345,-47.155
-36.343,10.867
42.716,13.789
-21.902,-47.156
-36.581,11.049
42.636,13.565
-20.407,-45.873
-37.561,12.377
41.992,11.074
-20.275,-46.046
-41.641,15.728
41.974,9.6175
-19.721,-46.905
-41.681,15.837
41.978,9.5371
-19.727,-46.932
-41.779,15.81
41.961,9.5293
-19.739,-46.936
-41.779,15.798
41.964,9.5414
-19.66,-46.925
-41.682,15.805
42.037,9.5231
-18.719,-46.732
-39.219,15.093
43.504,9.6798
-21.706,-48.025
-36.78,10.531
42.665,15.127
-21.751,-48.04
-36.639,10.624
42.735,14.998
-21.852,-48.044
-36.56,10.629
42.742,14.92
-21.949,-41.182
-40.485,2.1201
32.1,15.603
-20.596,-45.55
-47.162,2.4907
40.549,12.21
-22.795,-38.732
-47.15,2.2523
40.357,12.37
-18.391,-47.811
-54.623,12.094
43.84,8.9252
-18.363,-47.824
-54.583,12.082
43.836,8.9429
-20.38,-45.844
-40.987,14.569
42.223,12.065
-14.147,-41.264
-32.516,14.911
48.479,14.436
-13.752,-41.35
-32.514,14.601
48.414,14.741
-13.721,-41.349
-32.53,14.562
48.399,14.784
-12.412,-42.745
-35.123,14.082
47.649,16.73
-12.409,-42.76
-35.149,14.108
47.643,16.735
-12.394,-42.761
-35.133,14.067
47.648,16.744
-12.39,-42.763
-35.136,14.069
47.646,16.743
-12.389,-42.76
-35.117,14.053
47.641,16.722
-12.422,-42.693
-34.803,13.818
47.573,16.364
-12.465,-42.635
-34.783,13.788
47.544,16.319
-25.598,-46.211
-33.822,6.6177
36.389,11.919
-25.668,-46.241
-33.757,6.5728
36.337,11.852
-25.676,-46.239
-33.747,6.5402
36.325,11.864
-25.678,-46.24
-33.748,6.5353
36.32,11.873
-25.657,-46.223
-33.781,6.5294
36.347,11.905
-23.907,-44.764
-35.048,7.3786
37.798,12.682
-23.512,-45.617
-29.799,7.7946
37.819,12.21
-22.891,-47.51
-35.468,10.544
42.646,14.399
-22.787,-47.606
-35.525,10.548
42.68,14.357
-22.737,-47.57
-35.624,10.463
42.672,14.247
-19.102,-44.178
-38.577,12.91
42.976,10.527
-23.391,-45.474
-35.181,7.5889
37.921,12.736
-16.984,-42.798
-33.777,13.971
46.677,14.06
-21.477,-45.648
-35.154,8.4127
38.973,12.055
-21.746,-45.629
-35.194,8.2924
38.806,12.091
-23.459,-45.563
-35.281,7.2983
37.681,12.834
-22.023,-46.099
-36.642,6.9366
37.589,13.954
-22.379,-46.662
-35.889,10.114
42.903,13.729
-15.84,-41.831
-33.159,14.976
47.772,14.012
-15.601,-41.712
-33.183,14.889
47.705,14.067
-15.711,-41.745
-35.614,7.8692
38.342,12.939
-23.346,-45.441
-35.396,7.4954
37.933,12.867
-22.326,-47.446
-36,10.669
43.019,14.026
-23.008,-42.192
-40.066,6.2612
38.084,17.052
-21.257,-42.612
-40.044,8.0289
39.648,16.749
-23.069,-43.18
-37.835,6.4875
38.109,15.121
-25.71,-46.243
-33.711,6.5419
36.326,11.78
-25.723,-46.254
-33.722,6.5523
36.331,11.789
-19.78,-40.092
-40.755,9.784
42.239,17.221
-19.856,-40.169
-40.703,9.5745
42.056,17.173
-19.598,-39.907
-40.736,10.034
42.444,17.25
-19.695,-39.957
-40.772,9.9518
42.332,17.235
-19.609,-39.882
-40.738,10.012
42.429,17.279
-19.728,-40.003
-40.744,9.76
42.227,17.25
-19.558,-39.859
-40.749,10.071
42.479,17.287
-19.608,-39.88
-40.734,10.009
42.425,17.28
-19.635,-39.912
-40.744,9.9897
42.373,17.224
-19.668,-39.931
-40.742,9.9841
42.369,17.219
-19.668,-39.941
-40.717,9.9712
42.354,17.198
-19.737,-39.995
-40.662,9.8258
42.215,17.113
-21.346,-41.298
-39.809,8.3949
40.409,16.007
-21.544,-41.507
-39.482,8.073
40.154,15.733
-21.603,-41.796
-39.199,7.9915
40.022,15.507
-22.637,-44.32
-36.544,7.8701
38.691,13.324
-19.635,-45.021
-37.962,12.609
42.091,10.857
-19.539,-45.059
-37.895,12.716
42.179,10.775
-18.943,-45.458
-37.776,12.771
42.187,10.629
-18.896,-45.486
-37.72,12.747
42.191,10.624
-18.925,-45.496
-37.703,12.734
42.193,10.64
-22.304,-39.102
-47.202,1.6573
40.243,12.79
-22.453,-38.999
-47.13,1.6954
40.25,12.833
-20.015,-43.674
-38.689,9.9208
39.421,18.339
-19.789,-43.85
-38.502,9.9967
39.854,18.519
-20.037,-43.565
-38.765,9.8456
39.512,18.312
-19.832,-43.804
-38.525,9.9909
39.819,18.523
-20.035,-43.558
-38.76,9.8687
39.5,18.323
-19.943,-43.623
-38.702,9.9889
39.485,18.359
-19.761,-43.858
-38.488,10.016
39.866,18.517
-19.188,-44.14
-37.856,13.746
43.976,11.279
-19.137,-44.006
-37.828,13.677
43.993,11.417
-15.888,-47.156
-33.774,22.502
46.086,8.2714
-15.648,-47.286
-33.744,22.505
46.13,8.253
-15.6,-47.304
-33.734,22.473
46.119,8.2932
-26.47,-39.173
-36.934,1.4374
37.677,19.975
-26.522,-39.137
-36.905,1.4609
37.688,19.986
-26.512,-39.158
-36.916,1.4158
37.667,19.991
-26.512,-39.15
-36.916,1.4412
37.679,19.982
-26.519,-39.157
-36.918,1.4172
37.664,19.989
-26.532,-39.131
-36.897,1.4498
37.681,19.997
-26.529,-39.135
-36.922,1.546
37.728,19.946
-14.024,-50.174
-31.722,21.589
48.889,8.722
-13.991,-49.968
-31.749,21.737
48.855,8.5509
-14.16,-49.833
-32.006,21.951
48.399,8.5371
-13.979,-48.795
-32.195,23.638
48.053,7.2014
-13.998,-49.345
-31.757,21.773
48.837,8.5194
-13.998,-49.971
-31.792,21.728
48.815,8.5745
-14.097,-49.692
-32.02,22.11
48.372,8.4028
-13.872,-48.787
-32.242,23.885
48.122,7.0773
-13.873,-48.497
-32.314,23.854
48.071,7.119
-13.871,-48.492
-32.366,23.827
48.023,7.1373
-14.003,-48.194
-32.775,23.658
47.588,7.2101
-13.132,-48.255
-31.492,23.324
47.374,6.3243
-12.966,-48.3
-31.389,23.318
47.36,6.2264
-12.953,-48.309
-31.385,23.315
47.355,6.2252
-13.032,-48.292
-31.487,23.301
47.356,6.3228
-13.075,-48.273
-31.516,23.3
47.365,6.3455
-16.651,-46.035
-40.18,12.73
41.776,12.649
-18.675,-50.671
-46.134,20.79
42.11,6.9336
-17.65,-50.098
-38.109,15.744
45.157,9.1774
-18.114,-50.619
-46.222,20.963
42.134,6.5773
-18.431,-51.012
-46.222,20.955
42.138,6.5778
-18.463,-51.111
-46.26,21.035
42.152,6.5219
-18.436,-51.214
-46.307,21.099
42.187,6.5057
-18.435,-51.22
-46.301,21.088
42.178,6.51
-18.458,-51.183
-46.281,21.041
42.153,6.5184
-18.422,-51.175
-46.302,21.087
42.185,6.4884
-18.403,-51.253
-46.304,21.119
42.204,6.4794
-18.467,-51.158
-46.263,20.996
42.126,6.5334
-18.484,-51.143
-46.262,21.015
42.134,6.5236
-18.48,-51.149
-46.256,21.019
42.135,6.5249
-18.538,-51.064
-46.259,20.899
42.104,6.6189
-18.487,-51.12
-46.254,21
42.132,6.5412
-18.525,-51.079
-46.247,20.953
42.119,6.6017
-18.508,-51.09
-46.24,20.977
42.116,6.5556
-18.485,-51.127
-46.236,20.994
42.129,6.5476
-19.351,-45.054
-38.028,13.552
43.352,10.821
-14.104,-48.05
-32.572,23.466
47.792,7.5392
-14.123,-48.016
-33.112,23.751
47.317,7.0961
-13.904,-47.895
-32.868,23.589
47.673,7.4375
-13.911,-47.916
-32.79,23.592
47.689,7.4085
-14.085,-48.057
-32.968,23.735
47.481,7.1624
-14.093,-48.006
-33.055,23.752
47.422,7.1501
-14.199,-47.861
-33.246,23.813
47.208,7.0286
-14.142,-47.96
-33.136,23.857
47.301,7.0018
-14.088,-48.038
-32.973,23.799
47.457,7.0773
-14.156,-47.909
-32.668,23.234
47.655,7.7415
-14.401,-48.064
-32.645,23.045
47.463,7.8518
-13.771,-47.718
-32.642,23.511
47.964,7.6536
-13.915,-47.907
-32.87,23.382
47.588,7.6012
-20.56,-41.763
-38.984,7.5604
40.049,15.414
-20.701,-41.668
-39.044,7.513
40.089,15.473
-20.857,-40.918
-41.228,11.097
41.355,16.151
-20.788,-40.682
-41.158,11.093
41.396,16.169
-20.749,-40.706
-41.083,11.124
41.424,16.135
-20.778,-40.722
-40.788,11.395
41.487,15.872
-14.955,-48.177
-33.131,22.542
46.66,8.0293
-18.128,-44.666
-39.617,7.64
39.371,15.782
-22.032,-42.341
-40.023,7.4859
39.291,16.037
-22.048,-42.349
-39.987,7.5008
39.288,16.016
-21.994,-42.45
-39.943,7.5897
39.344,15.917
-21.956,-42.458
-39.95,7.6085
39.358,15.906
-21.962,-42.461
-39.924,7.587
39.339,15.908
-21.995,-42.413
-39.899,7.529
39.266,15.992
-22.168,-42.573
-39.313,7.2903
38.819,15.607
-22.653,-43.536
-37.986,6.9273
38.354,15.116
-23.564,-42.392
-38.764,5.6748
37.521,16.161
-15.064,-41.017
-32.605,15.607
48.674,13.687
-15.053,-41.11
-33.013,16.033
48.47,13.112
-14.918,-41.439
-33.014,16.137
48.512,13.013
-14.857,-41.567
-32.959,15.553
48.237,13.623
-14.815,-41.533
-32.961,15.372
48.118,13.784
-14.865,-41.577
-33.072,15.3
48.017,13.774
-17.481,-43.77
-37.451,13.568
43.753,11.698
-18.642,-45.03
-37.656,13.203
43.153,11.154
-18.813,-44.854
-38.412,13.371
43.406,11.192
-18.109,-45.987
-38.348,14.216
43.76,10.373
-14.551,-40.509
-31.957,14.846
49.183,14.369
-14.499,-40.419
-31.909,14.75
49.216,14.446
-14.519,-40.506
-31.964,14.85
49.175,14.369
-14.502,-40.403
-31.91,14.759
49.211,14.44
-22.166,-47.363
-36.252,10.747
42.728,13.873
-22.907,-45.61
-35.649,7.8742
38.355,12.895
-22.728,-45.289
-35.904,7.9141
38.528,12.96
-22.655,-45.177
-35.977,7.8935
38.551,13.008
-22.692,-45.188
-35.932,7.8562
38.503,13.014
-22.256,-44.395
-37.465,7.8401
39.418,14.272
-18.31,-46.309
-38.718,13.935
43.245,9.8523
-22.649,-48.448
-35.754,11.334
43.42,14.547
-22.654,-48.462
-35.751,11.34
43.424,14.55
-22.653,-48.464
-35.752,11.328
43.417,14.546
-22.651,-48.441
-35.756,11.314
43.403,14.544
-22.64,-48.411
-35.812,11.255
43.348,14.491
-22.468,-48.099
-36.047,11.114
43.19,14.307
-22.395,-48.095
-36.053,11.148
43.215,14.333
-22.425,-48.097
-36.07,11.148
43.192,14.305
-21.919,-44.61
-38.707,6.8033
38.316,15.618
-18.25,-46.205
-38.79,13.948
43.301,9.91
-17.584,-46.407
-39.004,14.591
44.331,10.01
-22.235,-47.443
-36.235,10.74
42.806,13.883
-17.402,-46.041
-38.347,14.711
44.482,10.427
-17.52,-45.96
-38.35,14.548
44.38,10.567
-15.059,-41.742
-33.34,15.522
47.923,13.569
-16.744,-41.669
-34.768,15.122
46.471,13.424
-23.967,-46.596
-34.644,9.7272
44.508,15.478
-23.429,-41.95
-38.835,5.9585
38.014,16.776
-23.749,-44.202
-34.932,6.3002
36.869,13.389
-25.722,-46.294
-33.694,6.4744
36.171,11.918
-25.685,-46.39
-33.532,7.6189
45.701,16.367
-15.136,-40.698
-32.372,15.908
48.922,13.482
-15.86,-39.97
-33.44,8.0102
45.807,16.283
-24.817,-44.78
-36.283,4.7596
35.795,14.568
-24.975,-44.475
-36.415,4.6865
35.777,14.682
-25.006,-44.464
-36.41,4.6825
35.771,14.687
-25.025,-44.318
-36.543,4.6536
35.782,14.788
-25.207,-43.202
-37.586,4.6154
36.105,15.68
-25.188,-43.188
-37.567,4.6393
36.124,15.67
-25.165,-43.219
-37.254,4.6578
36.13,15.413
-25.128,-43.264
-37.242,4.7077
36.171,15.368
-23.548,-41.644
-38.776,5.9031
38.037,17.101
-16.458,-39.49
-33.579,9.6542
45.423,16.037
-16.335,-39.555
-33.564,9.7044
45.509,16.037
-16.371,-39.546
-33.592,9.6739
45.418,16.025
-16.434,-39.492
-33.608,9.664
45.367,16.018
-16.494,-39.479
-33.716,9.6809
45.233,15.957
-19.278,-42.778
-38.61,11.332
40.128,10.749
-23.124,-43.873
-37.198,6.9284
37.995,14.294
-23.468,-44.178
-35.135,6.0908
36.977,13.65
-23.829,-44.406
-35.074,6.2583
36.966,13.515
-19.04,-42.774
-38.754,11.676
40.273,10.429
-18.977,-42.786
-38.725,11.731
40.3,10.421
-19.005,-42.833
-38.723,11.71
40.315,10.455
-19.059,-42.785
-38.731,11.627
40.26,10.471
-18.986,-42.804
-38.741,11.722
40.306,10.406
-18.975,-42.804
-38.741,11.73
40.311,10.408
-18.969,-42.797
-38.745,11.714
40.302,10.405
-19.497,-42.908
-38.342,11.149
40.144,11.119
-23.781,-44.194
-37.452,6.6056
38.008,14.627
-13.374,-40.93
-32.362,14.013
48.259,15.372
-13.481,-40.937
-32.383,14.125
48.275,15.251
-20.004,-44.707
-38.483,3.7561
35.368,16.582
-25.246,-43.101
-37.637,4.5715
36.084,15.754
-25.219,-43.126
-37.609,4.6275
36.133,15.734
-25.138,-43.135
-37.672,4.7386
36.209,15.756
-15.987,-41.327
-33.286,14.622
47.484,14.2
-20.472,-42.916
-39.215,9.2203
39.61,17.619
-19.622,-43.836
-38.645,10.166
39.371,18.293
-25.731,-39.974
-37.446,2.5268
38.344,18.59
-14.867,-42.555
-33.519,16.581
47.811,12.098
-14.806,-41.563
-32.97,15.701
48.3,13.498
-17.806,-44.441
-37.225,13.604
43.938,11.763
-17.678,-44.416
-36.277,14.287
44.88,12.336
-17.05,-41.639
-35.547,14.738
45.841,13.362
-17.506,-46.252
-38.53,14.717
44.319,10.007
-17.306,-46.615
-38.59,14.995
44.539,9.7327
-17.175,-46.772
-38.617,15.127
44.621,9.5922
-17.126,-46.815
-38.605,15.141
44.636,9.5716
-17.057,-46.966
-38.605,15.303
44.758,9.3798
-14.032,-48.702
-32.187,23.878
48.149,7.0601
-13.811,-48.63
-32.187,23.932
48.171,7.0308
-13.796,-48.63
-32.213,23.932
48.154,7.0346
-13.862,-48.512
-32.446,23.731
47.926,7.2126
-13.877,-48.498
-32.369,23.696
47.998,7.2786
-13.649,-46.811
-33.441,21.314
47.592,9.4877
-13.633,-46.81
-33.442,21.357
47.609,9.4509
-13.692,-46.845
-33.457,21.38
47.558,9.425
-13.666,-46.716
-33.493,21.211
47.537,9.6112
-14.694,-42.024
-33.421,15.782
47.975,13.206
-19.855,-49.989
-45.65,19.223
41.24,8.1612
-19.887,-50.015
-45.656,19.229
41.232,8.1507
-19.892,-50.007
-45.647,19.214
41.231,8.1676
-20.5,-41.779
-37.996,13.923
43.994,11.207
-18.815,-42.874
-38.76,11.926
40.409,10.316
-17.169,-41.567
-35.27,14.967
46.034,13.503
-17.188,-41.52
-35.332,14.928
45.971,13.527
-20.438,-42.411
-39.749,8.9975
40.334,16.879
-20.514,-42.468
-39.72,8.9212
40.225,16.839
-20.451,-42.497
-37.791,14.281
44.425,11.006
-16.4,-46.448
-37.702,14.728
44.886,10.568
-14.848,-41.732
-32.802,15.655
48.414,13.629
-14.717,-41.509
-32.694,15.721
48.521,13.627
-14.684,-41.455
-32.672,15.686
48.527,13.664
-14.672,-41.477
-32.686,15.744
48.548,13.613
-14.713,-41.47
-32.849,15.574
48.353,13.687
-21.297,-42.595
-39.734,8.1206
39.894,16.258
-21.691,-43.171
-39.062,8.0592
39.852,15.512
-21.502,-42.953
-38.829,7.8873
39.448,15.355
-24.45,-45.171
-34.783,5.1301
35.62,13.144
-23.03,-43.023
-38.165,6.5076
38.235,15.401
-22.009,-43.572
-37.482,8.4959
40.167,14.177
-21.803,-43.746
-37.514,8.5237
40.201,14.187
-21.756,-43.777
-37.5,8.5546
40.224,14.176
-15.989,-46.652
-32.269,23.793
48.051,7.128
-13.838,-48.568
-32.237,23.854
48.097,7.0819
-13.933,-48.493
-32.371,23.635
47.931,7.3222
-13.832,-48.567
-32.249,23.854
48.094,7.086
-15.077,-49.295
-32.2,22.861
47.505,8.127
-15.082,-49.235
-37.568,15.685
45.878,9.6161
-15.128,-41.702
-33.267,14.873
47.67,14.019
-22.163,-42.27
-39.505,7.8468
39.796,15.842
-15.268,-42.49
-33.726,15.461
47.585,13.227
-15.054,-42.369
-33.698,15.347
47.557,13.408
-14.852,-42.038
-33.287,16.087
48.12,12.974
-14.807,-41.71
-32.883,15.714
48.382,13.545
-14.717,-41.537
-32.768,15.705
48.475,13.591
-14.779,-41.578
-32.836,15.602
48.367,13.643
-14.4,-41.388
-32.449,15.51
48.647,13.925
-14.394,-41.387
-32.458,15.494
48.635,13.936
-14.37,-41.362
-32.466,15.152
48.525,14.206
-20.831,-41.356
-39.156,6.632
38.664,16.624
-21.131,-41.044
-39.353,6.6464
38.754,16.69
-24.316,-41.994
-39.171,2.6088
35.163,18.045
-23.797,-42.141
-38.912,6.0158
37.825,16.295
-23.518,-42.252
-38.972,6.0782
37.855,16.293
-18.72,-50.905
-46.214,20.625
41.984,6.8509
-26.596,-40.815
-38.805,1.4307
33.793,16.916
-26.638,-40.814
-38.662,1.4993
33.814,16.856
-14.728,-41.788
-33.008,15.699
48.279,13.522
-14.749,-41.872
-33.18,15.915
48.226,13.28
-14.733,-41.698
-33.008,15.7
48.28,13.513
-15.297,-42.44
-33.925,15.409
47.385,13.103
-15.258,-42.542
-33.996,15.451
47.351,13.031
-15.253,-42.228
-33.588,15.233
47.548,13.505
-15.175,-42.267
-33.728,15.49
47.551,13.151
-14.781,-45.014
-35.014,20.376
47.378,11.095
-14.722,-45.06
-34.995,20.391
47.42,11.116
-14.68,-45.184
-34.904,20.414
47.351,10.945
-14.664,-45.188
-34.922,20.377
47.35,10.998
-17.837,-43.862
-36.977,9.4969
41.697,13.029
-23.22,-41.987
-40.195,5.2208
37.015,17.203
-23.844,-41.074
-40.363,5.1466
36.99,17.305
-23.94,-40.888
-40.414,5.0879
36.955,17.431
-23.947,-40.878
-40.42,5.0844
36.953,17.436
-23.937,-40.885
-40.405,5.0766
36.944,17.429
-23.949,-40.881
-40.398,5.079
36.943,17.428
-23.941,-40.883
-40.401,5.0816
36.941,17.428
-23.939,-40.883
-40.389,5.1151
36.923,17.414
-23.932,-40.928
-40.109,5.2668
36.868,17.294
-24.165,-42.268
-39.498,5.1658
36.343,17.202
-24.293,-42.261
-39.558,5.1246
36.212,17.3
-24.284,-42.266
-39.552,5.1484
36.245,17.28
-24.091,-42.572
-37.148,8.3367
39.053,14.127
-17.256,-43.499
-36.693,14.265
44.921,11.854
-15.873,-42.093
-33.525,13.987
46.841,14.687
-27.152,-40.786
-38.503,0.50856
33.466,17.708
-17.965,-45.182
-38.045,14.188
43.967,10.547
-17.57,-45.401
-38.021,14.322
44.079,10.479
-17.481,-45.429
-37.978,14.354
44.12,10.49
-16.95,-45.078
-37.177,14.408
44.863,11.393
-17.294,-43.359
-34.328,13.027
45.508,14.446
-16.294,-42.392
-34.15,13.144
45.722,14.524
-16.213,-42.41
-34.092,13.216
45.822,14.534
-25.82,-41.658
-39.074,2.3601
34.938,18.201
-26.111,-41.681
-38.398,3.4189
35.116,16.579
-24.584,-45.584
-34.542,4.7478
35.412,13.272
-27.13,-40.791
-38.938,0.67736
33.581,17.398
-24.605,-45.631
-34.404,4.7535
35.386,13.178
-26.341,-41.517
-38.476,2.8766
34.69,16.734
-17.94,-44.878
-36.873,14.377
45.032,11.633
-16.716,-44.773
-36.845,14.311
44.971,11.703
-21.319,-44.425
-34.711,6.399
36.776,12.903
-26.88,-40.811
-38.76,1.1332
33.704,17.08
-26.931,-40.803
-38.74,1.1103
33.71,17.104
-24.256,-44.521
-35.551,5.623
36.581,13.777
-24.302,-44.549
-35.539,5.6073
36.556,13.768
-24.306,-44.547
-35.576,5.5797
36.553,13.806
-30.815,-40.055
-35.264,-0.87292
35.062,22.226
-31.304,-39.662
-34.996,-0.70502
35.45,22.58
-31.33,-39.638
-35.012,-0.71115
35.417,22.547
-31.299,-39.647
-35.09,-0.72626
35.327,22.44
-30.762,-39.709
-35.647,-0.79185
34.814,21.911
